ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/10002/title_panel.png	-25.0,28.656,12	0,0,1	0,1,0	-1,0,0	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/10002/title_panel.png	-25.0,28.656,12	0,0,1	0,1,0	-1,0,0	0	-2.600999	0.2	1.4	none(caption)	4:3	22
1	./Images/10002/word_cloud.png	0,38,110.89302631578947	1,0,0	0,1,0	0,0,1	0	5	0.2	4	Wooden_thin2	-1:-1	23
2	./Images/10002/Regulus regulus0.jpg	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	-15.815789473684209	0	0.2	0.9438596491228071	Wooden_thin	-1:-1	2
3	./Images/10002/caption/caption0.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	-8.096491228070175	-10	0.3	0.5	none(caption)	-1:-1	3
4	./Images/10002/Regulus regulus regulus MHNT.ZOO.2010.11.207.jpg	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	25.815789473684212	0	0.2	0.9438596491228071	Wooden_thin	-1:-1	4
5	./Images/10002/caption/caption1.png	-48.75,38,56.63157894736842	0,0,1	0,1,0	-1,0,0	33.53508771929825	-10	0.3	0.5	none(caption)	-1:-1	5
6	./Images/10002/Regulus regulus azoricus MHNT.ZOO.2010.11.207.jpg	48.75,38,56.63157894736842	0,0,-1	0,1,0	1,0,0	37.754385964912274	0	0.2	3	Wooden_thin	-1:-1	6
7	./Images/10002/caption/caption2.png	48.75,38,56.63157894736842	0,0,-1	0,1,0	1,0,0	55.754385964912274	-10	0.3	0.5	none(caption)	-1:-1	7
8	./Images/10002/Regulus regulus inermis MHNT.ZOO.2010.11.207.jpg	48.75,38,56.63157894736842	0,0,-1	0,1,0	1,0,0	-7.105427357601002e-15	0	0.2	3	Wooden_thin	-1:-1	8
9	./Images/10002/caption/caption3.png	48.75,38,56.63157894736842	0,0,-1	0,1,0	1,0,0	17.999999999999993	-10	0.3	0.5	none(caption)	-1:-1	9
10	./Images/10002/Regulus regulus teneriffae MHNT.ZOO.2010.11.jpg	48.75,38,56.63157894736842	0,0,-1	0,1,0	1,0,0	-37.754385964912295	0	0.2	3	Wooden_thin	-1:-1	10
11	./Images/10002/caption/caption4.png	48.75,38,56.63157894736842	0,0,-1	0,1,0	1,0,0	-19.754385964912295	-10	0.3	0.5	none(caption)	-1:-1	11
