ID	data	wallCenter	wallRight	wallUp	wallFront	x	y	z	size	frameTitle	parent	uniqueCode
1	./Images/00004/title_panel.png	-102.36842105263158,28.656,30	0,0,1	0,1,0	-1,0,0	0	-2.443498	0.2	1.4	none(caption)	4:3	22
1	./Images/00004/word_cloud.png	-124.18421052631578,38,115.67368421052629	0,0,1	0,1,0	-1,0,0	80.9715789473684	5	0.2	2.5	Wooden_thin2	-1:-1	23
1	./Images/00004/Vaccinium vitis-idaea 20060824 003.jpg	-124.18421052631578,38,114.51694736842103	0,0,1	0,1,0	-1,0,0	0	5	0.2	5.6	Wooden_thin2	-1:-1	23
3	./Images/00004/Vaccinium vitisidaea flower.jpg	0,38,230.7631578947368	1,0,0	0,1,0	0,0,1	-85.98684210526315	-10	0.2	2.246963562753036	Wooden_thin	-1:-1	3
4	./Images/00004/caption/caption1.png	0,38,230.7631578947368	1,0,0	0,1,0	0,0,1	-71.49696356275302	-20	1.5	0.7	none(caption)	-1:-1	4
5	./Images/00004/Vaccinium vitis-idaea (flowering).jpg	0,38,230.7631578947368	1,0,0	0,1,0	0,0,1	-49.59210526315789	-10	0.2	2.246963562753036	Wooden_thin	-1:-1	5
6	./Images/00004/caption/caption2.png	0,38,230.7631578947368	1,0,0	0,1,0	0,0,1	-35.10222672064777	-20	1.5	0.7	none(caption)	-1:-1	6
7	./Images/00004/Vaccinium vitis-idaea var minus Denali AK.jpg	0,38,230.7631578947368	1,0,0	0,1,0	0,0,1	-13.19736842105263	-10	0.2	2.246963562753036	Wooden_thin	-1:-1	7
8	./Images/00004/caption/caption3.png	0,38,230.7631578947368	1,0,0	0,1,0	0,0,1	1.2925101214574894	-20	1.5	0.7	none(caption)	-1:-1	8
9	./Images/00004/LingonberryJam.jpeg	0,38,230.7631578947368	1,0,0	0,1,0	0,0,1	23.19736842105263	-10	0.2	2.246963562753036	Wooden_thin	-1:-1	9
10	./Images/00004/caption/caption4.png	0,38,230.7631578947368	1,0,0	0,1,0	0,0,1	37.68724696356275	-20	1.5	0.7	none(caption)	-1:-1	10
11	./Images/00004/Mustamakkara2019.jpg	0,38,230.7631578947368	1,0,0	0,1,0	0,0,1	59.59210526315789	-10	0.2	2.246963562753036	Wooden_thin	-1:-1	11
12	./Images/00004/caption/caption5.png	0,38,230.7631578947368	1,0,0	0,1,0	0,0,1	74.08198380566802	-20	1.5	0.7	none(caption)	-1:-1	12
13	Images/00004/table/fixed_INTRO.png	124.18421052631578,38,116.84210526315788	0,0,-1	0,1,0	1,0,0	0.0	-10	0.2	9.450000000000001	Wooden_thin	-1:-1	13
